delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,0,0,0,11,0.03817610000260174,,0.03296720003709197,0.03817610000260174,1.0101309998426586,1.0101309998426586,1.0435746000148356,31.274986000033095,space,30.24682160001248,None,31.276174099883065,31.982265266651908,32.243893899954855,32.24394649988972,32.29256039997563,32.29256039997563,32.29256039997563,40.064359499840066,300,1,[7.816863200161606],[7.816878700163215],886084,001,2024-11-08_12h31.04.344,untitled,2024.1.5,None,2024-11-08 12h31.12.142586 +0530,
,,,,,,,40.07931609987281,,40.06591839995235,40.07931609987281,41.079301099991426,41.079301099991426,41.079301099991426,41.446763299871236,space,0.36047259997576475,None,41.44758789986372,42.15313146665382,42.43029369995929,42.430354399839416,42.45207939995453,42.45207939995453,42.45207939995453,,,,,,,,,,,,,
