num_distr,mouse.time,,,,,,,,,,,
10,4.0047201,,,,,,,,,,,
10,2.6631115,,,,,,,,,,,
10,3.4425585,,,,,,,,,,,
5,2.1989832,,,,,,,,,,,
5,1.8682428,,,,,,,,,,,
10,3.1870948,,,,,,,,,,,
10,1.9909008,,,,,,,,,,,
5,2.0463092,,,,,,,,,,,
5,1.5150581,,,,,,,,,,,
10,1.9739936,,,,,,,,,,,
5,2.362254,,,,,,,,,,,
10,2.0044379,,,,,,,,,,,
5,3.1812778,,,,,,,,,,,
10,3.4173134,,,,,,,,,,,
5,2.3472408,,,,,,,,,,,
10,3.8965433,,,,,,,,,,,
5,3.5155479,,,,,,,,,,,
5,2.4223751,,,,,,,,,,,
5,2.1827082,,,,,,,,,,,
5,2.5807444,,,,,,,,,,,
10,1.5921184,,,,,,,,,,,
5,4.0397238,,,,,,,,,,,
5,1.5404559,,,,,,,,,,,
5,1.9464548,,,,,,,,,,,
10,3.5526635,,,,,,,,,,,
10,1.7961864,,,,,,,,,,,
10,3.2824901,,,,,,,,,,,
5,1.8019073,,,,,,,,,,,
5,1.9690633,,,,,,,,,,,
5,2.1893834,,,,,,,,,,,
5,2.3553992,,,,,,,,,,,
5,1.8240713,,,,,,,,,,,
5,4.529452,,,,,,,,,,,
10,1.7640916,,,,,,,,,,,
10,1.6350179,,,,,,,,,,,
5,1.9136905,,,,,,,,,,,
10,1.8640594,,,,,,,,,,,
5,1.5500099,,,,,,,,,,,
10,2.6259024,,,,,,,,,,,
10,2.4755296,,,,,,,,,,,
10,1.8438025,,,,,,,,,,,
5,2.0316399,,,,,,,,,,,
10,2.6945119,,,,,,,,,,,
10,2.4711148,,,,,,,,,,,
5,1.8762466,,,,,,,,,,,
10,2.5474724,,,,,,,,,,,
10,3.3571467,,,,,,,,,,,
5,2.1165608,,,,,,,,,,,
5,1.831704,,,,,,,,,,,
5,3.457272,,,,,,,,,,,
5,2.1975857,,,,,,,,,,,
10,3.2412281,,,,,,,,,,,
10,4.5112362,,,,,,,,,,,
5,1.3642399,,,,,,,,,,,
10,1.8648303,,,,,,,,,,,
10,5.271371,,,,,,,,,,,
10,1.6165332,,,,,,,,,,,
5,1.7853771,,,,,,,,,,,
10,3.8177345,,,,,,,,,,,
5,2.9299925,,,,,,,,,,,
5,2.2597566,,,,,,,,,,,
10,5.5467832,,,,,,,,,,,
10,5.3761429,,,,,,,,,,,
5,4.4684337,,,,,,,,,,,
5,1.7245359,,,,,,,,,,,
5,4.3405733,,,,,,,,,,,
5,8.9456824,,,,,,,,,,,
10,3.5423673,,,,,,,,,,,
5,2.2803317,,,,,,,,,,,
5,3.448524,,,,,,,,,,,
5,2.4976493,,,,,,,,,,,
5,2.8537955,,,,,,,,,,,
10,3.2267563,,,,,,,,,,,
5,1.9316511,,,,,,,,,,,
5,1.9711009,,,,,,,,,,,
10,0.7556181,,,,,,,,,,,
10,2.0056541,,,,,,,,,,,
10,3.0288645,,,,,,,,,,,
5,2.681678,,,,,,,,,,,
10,2.2642406,,,,,,,,,,,
10,2.0620069,,,,,,,,,,,
5,2.2502481,,,,,,,,,,,
5,1.6820657,,,,,,,,,,,
5,1.8636834,,,,,,,,,,,
10,1.9682406,,,,,,,,,,,
10,3.3400895,,,,,,,,,,,
5,1.8704431,,,,,,,,,,,
10,2.4799526,,,,,,,,,,,
5,2.2501274,,,,,,,,,,,
10,2.807884,,,,,,,,,,,
5,3.7469511,,,,,,,,,,,
10,3.0627545,,,,,,,,,,,
10,1.9371973,,,,,,,,,,,
10,1.9970145,,,,,,,,,,,
10,2.1919567,,,,,,,,,,,
10,3.1259347,,,,,,,,,,,
10,1.7080291,,,,,,,,,,,
5,2.3980171,,,,,,,,,,,
5,1.5248135,,,,,,,,,,,
5,1.406715,,,,,,,,,,,
10,1.9281303,,,,,,,,,,,
5,1.7008787,,,,,,,,,,,
10,2.4474921,,,,,,,,,,,
5,1.619816,,,,,,,,,,,
10,1.9017372,,,,,,,,,,,
5,1.8146689,,,,,,,,,,,
5,1.6800027,,,,,,,,,,,
5,2.425762,,,,,,,,,,,
5,2.4150169,,,,,,,,,,,
10,3.0129024,,,,,,,,,,,
5,1.9456896,,,,,,,,,,,
5,2.0653553,,,,,,,,,,,
10,1.968223,,,,,,,,,,,
5,1.9027518,,,,,,,,,,,
10,2.1534922,,,,,,,,,,,
10,3.8426101,,,,,,,,,,,
5,2.6636389,,,,,,,,,,,
5,1.6474959,,,,,,,,,,,
5,1.4648156,,,,,,,,,,,
10,1.90713,,,,,,,,,,,
10,1.7324342,,,,,,,,,,,
